City_ID,City,Country,Max_Temp,Weather_Description,Lat,Lng,Hotel Name
0,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
2,pacific grove,US,61.0,clear sky,36.62,-121.92,Lovers Point Inn
12,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
18,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
19,east london,ZA,67.42,broken clouds,-33.02,27.91,Tu Casa
22,xam nua,LA,69.17,overcast clouds,20.42,104.04,Phoudy Guesthouse
23,port elizabeth,ZA,66.2,mist,-33.92,25.57,39 On Nile Guest House
24,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
25,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
26,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
27,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
29,monterey,US,60.8,overcast clouds,36.25,-121.25,
30,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
31,mingrelskaya,RU,48.99,clear sky,45.01,38.34,
32,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
34,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
35,bluff,NZ,64.0,light rain,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
37,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
38,beni,CD,64.15,light rain,0.5,29.47,Albertine hotel
39,sitka,US,37.4,broken clouds,57.05,-135.33,Westmark Sitka
40,chapais,CA,30.2,overcast clouds,49.78,-74.85,Hôtel Opémiska
41,hermanus,ZA,63.0,broken clouds,-34.42,19.23,Misty Waves Boutique Hotel
46,khani,GE,46.4,clear sky,41.96,42.96,კურორტი ზეკარი/Resort Zekari
47,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
49,albany,US,59.0,overcast clouds,42.6,-73.97,
51,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
52,hobart,AU,68.0,broken clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
54,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
55,khasan,RU,45.28,clear sky,42.43,130.64,Krako Motorkár
57,motupe,PE,64.0,light rain,-6.15,-79.71,Hostal MALU
58,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
59,albany,US,59.0,overcast clouds,42.6,-73.97,
60,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
61,ancud,CL,46.0,broken clouds,-41.87,-73.82,Hotel Arena Gruesa
62,beloha,MG,68.59,clear sky,-25.17,45.05,
64,tuatapere,NZ,64.0,moderate rain,-46.13,167.68,Ron and Tony's Bed & Breakfast
65,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
66,hit,IQ,69.57,clear sky,33.64,42.83,Aboody Alhachem
67,paita,PE,64.87,clear sky,-5.09,-81.11,Hotel Náutico de Paita
70,dandong,CN,47.64,clear sky,40.13,124.39,Yiranju Farmstay
71,mutuipe,BR,69.55,broken clouds,-13.23,-39.5,Hotel Portal do Vale
72,svobodnyy,RU,33.42,overcast clouds,51.4,128.13,Alekseevskij Hotel
74,albany,US,59.0,overcast clouds,42.6,-73.97,
76,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
78,port lincoln,AU,61.25,overcast clouds,-34.73,135.87,Port Lincoln Hotel
79,tuktoyaktuk,CA,26.6,light snow,69.45,-133.04,End of The Road Ltd.
81,coihaique,CL,42.8,clear sky,-45.58,-72.07,Diego De Almagro Coyhaique
82,constitucion,CL,50.16,clear sky,-35.33,-72.42,Hotel Boutique Las Azucenas
84,barcelona,ES,64.99,scattered clouds,41.39,2.16,Axel Hotel Barcelona
85,bluff,NZ,64.0,light rain,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
86,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
88,kassel,DE,57.99,broken clouds,51.32,9.5,Wyndham Garden Kassel
89,ribeira grande,PT,64.6,few clouds,38.52,-28.7,Quinta da Meia Eira
90,chuy,UY,60.96,overcast clouds,-33.7,-53.46,Nuevo Hotel Plaza
94,fortuna,US,53.01,clear sky,40.6,-124.16,Super 8 by Wyndham Fortuna
95,saldanha,ZA,59.0,broken clouds,-33.01,17.94,Blue Bay Lodge
96,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
97,coihaique,CL,42.8,clear sky,-45.58,-72.07,Diego De Almagro Coyhaique
98,katsuura,JP,68.0,light rain,35.13,140.3,Katsuura Hotel Mikazuki
99,puerto del rosario,ES,66.2,clear sky,28.5,-13.86,Hotel JM Puerto del Rosario
100,awbari,LY,66.18,clear sky,26.59,12.78,فندق أوباري
102,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
103,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
104,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
107,berlevag,NO,36.93,overcast clouds,70.86,29.09,Kvitbrakka
108,evensk,RU,38.12,overcast clouds,61.95,159.23,
110,parrita,CR,69.8,fog,9.52,-84.32,Beso del Viento
113,nouadhibou,MR,69.8,clear sky,20.93,-17.03,El Medina
114,sturgeon falls,CA,42.01,moderate rain,46.36,-79.93,Lincoln Motel
121,jamestown,US,60.8,clear sky,42.1,-79.24,Hampton Inn & Suites Jamestown
122,mar del plata,AR,55.4,drizzle,-38.0,-57.56,Gran Hotel Mar del Plata habitaciones
123,ahipara,NZ,67.96,few clouds,-35.17,173.17,Ahipara Holiday Park
124,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
127,elizabeth city,US,69.8,clear sky,36.29,-76.25,Hampton Inn Elizabeth City
128,beloha,MG,68.59,clear sky,-25.17,45.05,
129,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
130,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
131,guerrero negro,MX,66.85,clear sky,27.98,-114.06,"Casa Laguna, Bed & Breakfast"
132,albany,US,59.0,overcast clouds,42.6,-73.97,
136,esperance,AU,55.4,overcast clouds,-33.87,121.9,Hospitality Esperance
137,port lincoln,AU,61.25,overcast clouds,-34.73,135.87,Port Lincoln Hotel
139,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
140,xining,CN,48.13,overcast clouds,36.62,101.77,Super Leisure Hotel
141,tasiilaq,GL,37.4,overcast clouds,65.61,-37.64,The Red House
142,bereda,ES,50.0,scattered clouds,43.27,-7.54,Pazo de Verdes
143,koppang,NO,28.99,scattered clouds,61.57,11.06,Trya Camping
145,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
146,beringovskiy,RU,39.27,broken clouds,63.05,179.32,Beringgorski
147,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
148,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
149,pevek,RU,29.3,few clouds,69.7,170.31,Severnoye Zoloto
150,klaksvik,FO,44.6,overcast clouds,62.23,-6.59,Airbnb rooms
151,husavik,IS,39.2,broken clouds,66.04,-17.34,Bjarnabúð
154,alamogordo,US,69.8,clear sky,32.9,-105.96,Fairfield Inn & Suites by Marriott Alamogordo
156,east london,ZA,67.42,broken clouds,-33.02,27.91,Tu Casa
157,tiznit,MA,60.13,overcast clouds,29.58,-9.5,
158,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
159,castro,BR,60.66,broken clouds,-24.79,-50.01,CHACARA BAILLY
160,najran,SA,60.8,clear sky,17.49,44.13,محمد هادي ال فطيح
162,okha,RU,45.66,overcast clouds,53.57,142.95,Империя
163,mont-de-marsan,FR,59.0,overcast clouds,44.0,-0.67,Le moulin vieux
164,albany,US,59.0,overcast clouds,42.6,-73.97,
166,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
168,hobart,AU,68.0,broken clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
169,sioux lookout,CA,30.2,overcast clouds,50.1,-91.92,Knobby's Fly-In Camps
170,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
171,mar del plata,AR,55.4,drizzle,-38.0,-57.56,Gran Hotel Mar del Plata habitaciones
173,ponta do sol,PT,64.4,few clouds,32.67,-17.1,Hotel do Campo
175,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
176,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
177,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
180,naustdal,NO,35.6,overcast clouds,61.51,5.72,Naustdal Camping
183,hermanus,ZA,63.0,broken clouds,-34.42,19.23,Misty Waves Boutique Hotel
184,mansehra,PK,65.3,clear sky,34.33,73.2,Pine Park Hotel & Resorts
189,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
193,tuatapere,NZ,64.0,moderate rain,-46.13,167.68,Ron and Tony's Bed & Breakfast
196,jamestown,US,60.8,clear sky,42.1,-79.24,Hampton Inn & Suites Jamestown
197,valparaiso,CL,51.8,overcast clouds,-33.04,-71.63,Hotel Ultramar
198,priekule,LV,55.4,light rain,56.45,21.59,Cosy Cottage - Parka namiņš
201,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
203,wanxian,CN,69.69,clear sky,30.8,108.39,7Days Inn Chongqing Shiqiaopu
205,yinchuan,CN,50.63,clear sky,38.47,106.27,JJ Inns - Yinchuan New Moon Square Branch
206,matagami,CA,32.0,overcast clouds,49.75,-77.63,Hôtel Matagami
208,duki,PK,64.38,clear sky,30.15,68.57,Bhari Dada Kaka Hotel
209,ust-omchug,RU,28.96,overcast clouds,61.15,149.63,
213,asosa,ET,63.07,scattered clouds,10.07,34.53,Blendana Hotel Assosa
214,bloemfontein,ZA,62.6,scattered clouds,-29.12,26.21,Protea Hotel by Marriott Bloemfontein
215,saint-augustin,CA,34.99,clear sky,51.23,-58.65,
218,castro,BR,60.66,broken clouds,-24.79,-50.01,CHACARA BAILLY
219,chimoio,MZ,66.2,broken clouds,-19.12,33.48,Predio Livraria Ahmed
220,otradnoye,RU,50.0,overcast clouds,59.78,30.82,Baza otdikha Petrushinsky Khutor
221,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
224,juegang,CN,63.0,light rain,32.32,121.19,Rudong Y Hotel
225,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
226,shirochanka,RU,57.43,broken clouds,46.65,38.4,3-местный номер
229,saint-jean-de-maurienne,FR,57.99,light rain,45.17,6.58,Refuge des Marches
234,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
236,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
237,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
238,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
243,albany,US,59.0,overcast clouds,42.6,-73.97,
244,aguilas,ES,64.99,overcast clouds,37.41,-1.58,Hotel Carlos III
247,hobart,AU,68.0,broken clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
248,powell river,CA,44.6,broken clouds,49.85,-124.54,Rodmay Hotel
249,east london,ZA,67.42,broken clouds,-33.02,27.91,Tu Casa
250,palmer,US,68.0,broken clouds,42.16,-72.33,Wedgewood Motel
252,paita,PE,64.87,clear sky,-5.09,-81.11,Hotel Náutico de Paita
253,portland,US,51.01,overcast clouds,45.52,-122.68,Portland Marriott City Center
255,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
258,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
259,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
261,abha,SA,57.2,clear sky,18.22,42.51,Abha Hotel
266,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
268,khani,GE,46.4,clear sky,41.96,42.96,კურორტი ზეკარი/Resort Zekari
269,timizart,DZ,63.75,overcast clouds,36.8,4.27,yefssah restaurant
271,esperance,AU,55.4,overcast clouds,-33.87,121.9,Hospitality Esperance
272,albany,US,59.0,overcast clouds,42.6,-73.97,
275,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
277,saldanha,ZA,59.0,broken clouds,-33.01,17.94,Blue Bay Lodge
278,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
279,akdagmadeni,TR,50.25,clear sky,39.66,35.88,Hanedan Otel
280,bluff,NZ,64.0,light rain,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
281,chuy,UY,60.96,overcast clouds,-33.7,-53.46,Nuevo Hotel Plaza
288,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
289,pervomayskiy,RU,47.07,overcast clouds,53.25,40.29,
290,frontignan,FR,64.4,overcast clouds,43.45,3.75,Vila
291,lebu,CL,47.34,clear sky,-37.62,-73.65,Hostal Las Lilas
293,tuatapere,NZ,64.0,moderate rain,-46.13,167.68,Ron and Tony's Bed & Breakfast
295,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
299,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
301,bereznik,RU,29.26,overcast clouds,62.86,42.71,coastal Hotel
302,mehamn,NO,36.23,overcast clouds,71.04,27.85,Mehamn Arctic Hotel AS
304,fortuna,US,53.01,clear sky,40.6,-124.16,Super 8 by Wyndham Fortuna
305,ferme-neuve,CA,41.49,overcast clouds,46.7,-75.45,Pourvoirie Club Fontbrune Ltee
306,vanavara,RU,35.8,overcast clouds,60.34,102.28,Russia
307,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
309,ahipara,NZ,67.96,few clouds,-35.17,173.17,Ahipara Holiday Park
310,buraydah,SA,64.4,clear sky,26.33,43.98,Mövenpick Hotel Qassim
312,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
313,zhicheng,CN,69.93,clear sky,30.3,111.5,Wangjiang Building
317,semenivka,UA,47.23,broken clouds,52.18,32.58,
318,san quintin,MX,64.06,overcast clouds,30.48,-115.95,Old Mill Hotel
319,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
320,vanavara,RU,35.8,overcast clouds,60.34,102.28,Russia
322,isiro,CD,66.47,light rain,2.77,27.62,Nova
323,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
324,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
327,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
330,barrow,US,33.8,mist,71.29,-156.79,King Eider Inn
332,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
334,valle de allende,MX,68.52,clear sky,26.93,-105.4,Hotel Meson de San Bartolome
336,chuy,UY,60.96,overcast clouds,-33.7,-53.46,Nuevo Hotel Plaza
337,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
338,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
339,pevek,RU,29.3,few clouds,69.7,170.31,Severnoye Zoloto
341,winnemucca,US,41.0,clear sky,40.97,-117.74,Winners Inn Casino
342,beidao,CN,58.46,overcast clouds,34.57,105.89,Shell Tianshui Maiji District Erma Road Walking Street Hotel
344,hasaki,JP,68.0,mist,35.73,140.83,Inubosaki Kanko Hotel
347,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
348,hermanus,ZA,63.0,broken clouds,-34.42,19.23,Misty Waves Boutique Hotel
350,korla,CN,58.3,scattered clouds,41.76,86.15,Gulisitan Hotel
352,torbay,CA,46.99,few clouds,47.67,-52.73,Gallows Cove
353,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
354,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
356,provideniya,RU,39.2,broken clouds,64.38,-173.3,
358,jamestown,US,60.8,clear sky,42.1,-79.24,Hampton Inn & Suites Jamestown
361,mehamn,NO,36.23,overcast clouds,71.04,27.85,Mehamn Arctic Hotel AS
362,chuy,UY,60.96,overcast clouds,-33.7,-53.46,Nuevo Hotel Plaza
366,leon,MX,66.2,scattered clouds,21.12,-101.67,Hotel Misión León
368,port-cartier,CA,37.4,broken clouds,50.03,-66.87,Le Q'Artier
369,port elizabeth,ZA,66.2,mist,-33.92,25.57,39 On Nile Guest House
370,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
373,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
380,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
381,saint-augustin,CA,34.99,clear sky,51.23,-58.65,
384,tailai,CN,42.66,clear sky,46.38,123.4,Pearl Garden Hotel
385,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
386,vila franca do campo,PT,60.8,broken clouds,37.72,-25.43,Pestana Bahia Praia
387,hobart,AU,68.0,broken clouds,-42.88,147.33,St Ives Hobart Accommodation Tasmania
388,tasiilaq,GL,37.4,overcast clouds,65.61,-37.64,The Red House
390,mar del plata,AR,55.4,drizzle,-38.0,-57.56,Gran Hotel Mar del Plata habitaciones
391,albany,US,59.0,overcast clouds,42.6,-73.97,
393,torbay,CA,46.99,few clouds,47.67,-52.73,Gallows Cove
394,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
396,jamestown,US,60.8,clear sky,42.1,-79.24,Hampton Inn & Suites Jamestown
397,aleksandrov gay,RU,42.96,light rain,50.15,48.57,Gostinitsa I.p. Yes'kov A.v
398,saldanha,ZA,59.0,broken clouds,-33.01,17.94,Blue Bay Lodge
399,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
402,albany,US,59.0,overcast clouds,42.6,-73.97,
404,teyateyaneng,LS,56.98,clear sky,-29.15,27.75,Blue Mountain Inn
406,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
407,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
409,dalfsen,NL,51.01,clear sky,52.5,6.25,Het Klooster van Dalfsen
410,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
412,albany,US,59.0,overcast clouds,42.6,-73.97,
413,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
415,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
418,lasa,IT,51.01,broken clouds,46.62,10.7,Pension Feldgärtenhof
419,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
423,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
424,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
428,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
431,albany,US,59.0,overcast clouds,42.6,-73.97,
432,albany,US,59.0,overcast clouds,42.6,-73.97,
433,yashkul,RU,48.65,broken clouds,46.17,45.34,
438,moscow,RU,51.8,overcast clouds,55.75,37.62,"The Ritz-Carlton, Moscow"
439,hasaki,JP,68.0,mist,35.73,140.83,Inubosaki Kanko Hotel
441,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
442,yeniseysk,RU,34.41,scattered clouds,58.45,92.17,"""Domino"""
443,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
444,broome,US,62.6,clear sky,42.25,-75.83,Chenango Valley State Park
445,okhotsk,RU,37.89,moderate rain,59.38,143.3,
446,roald,NO,37.4,clear sky,62.58,6.13,Flem Cabins
449,beroroha,MG,69.84,clear sky,-21.67,45.17,
450,lagoa,PT,65.16,overcast clouds,39.05,-27.98,Casa Das Faias
451,atbasar,KZ,28.09,broken clouds,51.8,68.33,"The Ritz-Carlton, Astana"
452,cape town,ZA,64.0,clear sky,-33.93,18.42,Southern Sun Waterfront Cape Town
455,lompoc,US,60.8,clear sky,34.64,-120.46,Holiday Inn Express Lompoc
457,ostrovnoy,RU,31.46,overcast clouds,68.05,39.51,
462,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
463,tigil,RU,43.63,clear sky,57.8,158.67,Tigil'
464,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
466,plettenberg bay,ZA,69.39,overcast clouds,-34.05,23.37,Thanda Vista B&B
470,castro,BR,60.66,broken clouds,-24.79,-50.01,CHACARA BAILLY
472,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
473,newport,GB,51.01,broken clouds,51.59,-3.0,ibis budget Newport
474,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
476,rafai,CF,68.13,light rain,4.95,23.92,
477,kachug,RU,38.05,broken clouds,53.96,105.88,"The hotel ""Empire"""
478,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
480,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
481,parabel,RU,29.3,overcast clouds,58.7,81.48,Housing Complex Gazprom Transgaz Tomsk
482,kletnya,RU,50.0,scattered clouds,53.39,33.22,Gostinitsa-Otel' Kletnya
485,pevek,RU,29.3,few clouds,69.7,170.31,Severnoye Zoloto
486,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
487,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
489,albany,US,59.0,overcast clouds,42.6,-73.97,
490,ponta do sol,PT,64.4,few clouds,32.67,-17.1,Hotel do Campo
491,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
492,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
496,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
497,kodiak,US,44.6,light rain,57.79,-152.41,Best Western Kodiak Inn and Convention Center
499,tucumcari,US,68.0,clear sky,35.17,-103.72,Holiday Inn Express & Suites Tucumcari
500,leningradskiy,RU,30.15,clear sky,69.38,178.42,
501,saint anthony,US,35.6,overcast clouds,45.02,-93.22,Holiday Inn Express Roseville-St. Paul
503,aras,ES,55.99,broken clouds,42.56,-2.36,Jardines de Viana Spa
504,evensk,RU,38.12,overcast clouds,61.95,159.23,
505,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
507,sitka,US,37.4,broken clouds,57.05,-135.33,Westmark Sitka
508,el alto,PE,64.18,clear sky,-4.27,-81.21,Black Marlin Lodge & Restaurant
509,nome,US,41.0,clear sky,64.5,-165.41,Dredge 7 Inn
515,bredasdorp,ZA,64.4,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
516,iroquois falls,CA,33.8,light rain,48.77,-80.68,Auberge MacDonald Guest Inn
517,marystown,CA,46.99,broken clouds,47.17,-55.15,Marystown Hotel & Convention Centre
518,yumen,CN,49.05,overcast clouds,40.28,97.2,
526,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
531,oyama,JP,62.6,shower rain,36.3,139.8,Toyoko Inn Oyama-eki Higashi-guchi No.1
533,albany,US,59.0,overcast clouds,42.6,-73.97,
535,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
536,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
537,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
538,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
541,amberley,US,70.0,clear sky,39.2,-84.43,"Motel 6 Cincinnati, OH - Central - Norwood"
544,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
551,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
553,chuy,UY,60.96,overcast clouds,-33.7,-53.46,Nuevo Hotel Plaza
555,kabinda,CD,69.4,overcast clouds,-6.13,24.48,Village Mianda Mutole
558,masvingo,ZW,59.22,clear sky,-20.06,30.83,River Side Lodge
559,constitucion,CL,50.16,clear sky,-35.33,-72.42,Hotel Boutique Las Azucenas
561,albany,US,59.0,overcast clouds,42.6,-73.97,
562,vestmanna,FO,44.6,overcast clouds,62.16,-7.17,Budget Guesthouse Borgustova
563,klintsy,RU,47.79,scattered clouds,52.76,32.24,Koltso Hotel
567,punta arenas,CL,42.8,clear sky,-53.15,-70.92,Hotel Dreams Del Estrecho
569,bluff,NZ,64.0,light rain,-46.6,168.33,Bluff Homestead - Guesthouse & Campervan Park
570,ushuaia,AR,42.8,scattered clouds,-54.8,-68.3,Albatros Hotel
573,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
574,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
575,yumen,CN,49.05,overcast clouds,40.28,97.2,
576,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
577,port alfred,ZA,68.09,overcast clouds,-33.59,26.89,The Halyards Hotel
578,castro,BR,60.66,broken clouds,-24.79,-50.01,CHACARA BAILLY
579,albany,US,59.0,overcast clouds,42.6,-73.97,
582,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
586,codrington,AU,60.04,overcast clouds,-38.27,141.97,Codrington Gardens Bed And Breakfast
590,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
591,provideniya,RU,39.2,broken clouds,64.38,-173.3,
593,muros,ES,54.0,light rain,42.78,-9.06,Apartment Av. Castelao
595,anchorage,US,35.6,snow,61.22,-149.9,Hotel Captain Cook
597,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
598,malmyzh,RU,28.38,broken clouds,56.52,50.68,Gostinyy Dvor
603,albany,US,59.0,overcast clouds,42.6,-73.97,
604,los llanos de aridane,ES,68.0,few clouds,28.66,-17.92,Valle Aridane
605,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
608,ngunguru,NZ,64.47,few clouds,-35.62,174.5,Pacific Rendezvous Motel Resort
609,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
610,roslyakovo,RU,32.0,broken clouds,69.04,33.2,Чалм-пушка
616,new norfolk,AU,68.0,overcast clouds,-42.78,147.06,The Shingles Riverside Cottages
621,puerto ayora,EC,68.0,overcast clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
622,busselton,AU,60.01,clear sky,-33.65,115.33,Observatory Guest House
624,castro,BR,60.66,broken clouds,-24.79,-50.01,CHACARA BAILLY
625,mataura,NZ,64.0,overcast clouds,-46.19,168.86,Ellie's Villa
626,jamestown,US,60.8,clear sky,42.1,-79.24,Hampton Inn & Suites Jamestown
628,east london,ZA,67.42,broken clouds,-33.02,27.91,Tu Casa
629,jinchang,CN,47.01,clear sky,38.5,102.17,Mingshihui Jinchang International Hotel
631,baykit,RU,28.36,overcast clouds,61.67,96.37,
633,thompson,CA,26.6,light snow,55.74,-97.86,Burntwood Hotel
634,severo-kurilsk,RU,47.43,clear sky,50.68,156.12,Kak Doma
638,friesach,AT,44.6,broken clouds,46.96,14.41,HOTEL VILLA BUCHER
640,sarakhs,IR,46.4,clear sky,36.54,61.16,Sarakhs Abrisham Hotel
641,albany,US,59.0,overcast clouds,42.6,-73.97,
